Id,Sales
7839,3734.0886
8695,4042.9856
9551,4551.724
10407,3154.1018
11263,4595.249
12119,4767.348
12975,5047.0303
13831,5302.48
14687,5873.287
15543,4653.137
16399,3241.2769
17255,4031.9514
18111,3640.3074
18967,3640.3074
19823,3648.4666
20679,3969.2898
21535,4482.5215
22391,3123.4343
23247,4396.9805
24103,4513.9727
24959,4522.705
25815,4868.5786
26671,5618.3228
27527,4498.503
28383,3187.0916
29239,3779.3423
30095,3693.4438
30951,3693.4438
31807,3710.5962
32663,4049.018
33519,4556.333
34375,3163.5913
35231,4582.2183
36087,4692.7544
36943,4746.4526
37799,5017.2036
38655,5840.867
39511,4721.5806
40367,3314.6155
136,5020.722
992,5120.055
1848,5283.774
2704,5729.624
3560,3113.7534
4416,3831.8127
5272,4067.7397
6128,3950.1091
6984,3950.1091
7840,3975.5955
8696,4162.535
9552,3199.2458
10408,3826.823
11264,5133.645
12120,5325.9033
12976,5595.9507
13832,5678.936
14688,6083.89
15544,3295.8044
16400,3917.1226
17256,4333.4814
18112,3939.911
18968,3939.911
19824,3948.7454
20680,4170.0703
21536,3256.5815
22392,3812.707
23248,4914.1206
24104,5077.4604
24960,5077.4604
25816,5279.582
26672,5790.1675
27528,3268.1963
28384,3890.4114
29240,4093.6838
30096,3977.621
30952,3977.621
31808,3996.0928
32664,4204.0596
33520,3291.9146
34376,3840.3794
35232,5045.0425
36088,5200.1196
36944,5259.928
37800,5403.658
38656,6042.4126
39512,3449.9414
40368,4071.975
137,4759.782
993,4853.9536
1849,5051.789
2705,5663.5894
3561,4191.858
4417,3932.6453
5273,4178.1973
6129,4015.3167
6985,4008.2446
7841,4017.9106
8697,4249.4585
9553,4367.5396
10409,3962.7297
11265,4912.077
12121,5098.261
12977,5386.9277
13833,5513.331
14689,6101.65
15545,4475.9497
16401,4082.9514
17257,4436.4272
18113,3929.293
18969,3922.3723
19825,3915.3855
20681,4134.912
21537,4308.787
22393,3913.0405
23249,4686.7734
24105,4813.5728
24961,4813.5728
25817,5047.786
26673,5757.0425
27529,4308.787
28385,3992.7854
29241,4204.236
30097,4003.6628
30953,3970.907
31809,3979.5793
32665,4257.5283
33521,4364.175
34377,3963.346
35233,4892.937
36089,5013.1562
36945,5066.1113
37801,5224.9097
38657,6047.2446
39513,4632.539
40369,4166.047
138,4497.5376
994,4595.3936
1850,4790.313
2706,5360.249
3562,3258.7507
4418,3119.0215
5274,3408.8423
6130,3362.2776
6986,3362.2776
7842,3406.414
8698,3480.6746
9554,3274.9814
10410,3158.3352
11266,4769.995
12122,4785.4766
12978,4957.8506
13834,5066.677
14690,6014.2725
15546,3399.2175
16402,3289.9963
17258,3683.2861
18114,3293.5574
18970,3293.5574
19826,3303.627
20682,3419.8157
21538,3258.7507
22394,3119.0215
23250,4560.0244
24106,4530.2134
24962,4538.981
25818,4786.5127
26674,5532.976
27530,3258.7507
28386,3119.0215
29242,3399.4768
30098,3338.9412
30954,3338.9412
31810,3361.1423
32666,3449.0332
33522,3290.9663
34378,3149.856
35234,4714.4116
36090,4686.639
36946,4764.502
37802,4921.673
38658,5734.829
39514,3361.0623
40370,3252.5486
139,4510.2544
995,4599.4897
1851,4859.397
2707,5341.2627
3563,3010.9258
4419,3531.566
5275,3601.047
6131,3369.5408
6987,3363.6057
7843,3408.1921
8699,3500.2935
9555,3067.052
10411,3532.351
11267,4720.4414
12123,4665.1323
12979,4654.948
13835,4846.3247
14691,5870.7104
15547,3331.169
16403,3683.9011
17259,3827.6736
18115,3363.2273
18971,3357.3035
19827,3340.3335
20683,3445.2976
21539,3063.7183
22395,3528.5117
23251,4580.418
24107,4543.0225
24963,4543.0225
25819,4847.92
26675,5502.86
27531,3063.7183
28387,3617.315
29243,3652.332
30099,3424.9314
30955,3348.798
31811,3367.8215
32667,3451.36
33523,3082.0251
34379,3549.595
35235,4678.9697
36091,4643.79
36947,4676.346
37803,4911.0605
38659,5724.3525
39515,3228.6365
40371,3762.0947
140,4776.898
996,4880.836
1852,5132.01
2708,5701.145
3564,4137.137
4420,3544.6074
5276,4005.2405
6132,3947.5552
6988,3947.5552
7844,3966.7917
8700,4242.2896
9556,4165.2124
10412,3565.355
11268,4923.1
12124,5107.47
12980,5407.1025
13836,5582.122
14692,6109.11
15548,4236.127
16404,3668.3416
17260,4309.9956
18116,3873.2407
18972,3873.2407
19828,3875.8354
20684,4086.6414
21540,4101.885
22396,3526.9368
23252,4705.6772
24108,4830.8813
24964,4840.231
25820,5119.894
26676,5805.442
27532,4116.513
28388,3598.815
29244,4030.7822
30100,3929.7764
30956,3929.7764
31812,3948.0298
32668,4208.2886
33524,4169.434
34380,3572.2798
35236,4903.917
36092,5022.212
36948,5085.085
37804,5290.1025
38660,6073.5347
39516,4325.2466
40372,3746.791
141,4954.2437
997,5052.261
1853,5254.0815
2709,5773.27
3565,2992.4644
4421,4085.936
5277,4276.1045
6133,4062.2527
6989,4055.0981
7845,4081.2654
8701,4240.9624
9557,3109.4907
10413,4109.9023
11269,5066.3286
12125,5256.0615
12981,5522.573
13837,5647.7563
14693,6074.734
15549,3153.3467
16405,4191.0464
17261,4524.1416
18117,4009.2847
18973,4002.2231
19829,4011.1973
20685,4228.295
21541,3065.0132
22397,4065.5635
23253,4880.3794
24109,5010.231
24965,5010.231
25821,5249.9185
26677,5847.6963
27533,3075.9421
28389,4148.4155
29245,4302.7573
30101,4064.9353
30957,4031.6782
31813,4050.4048
32669,4309.284
33525,3112.6426
34381,4114.068
35237,5023.065
36093,5144.233
36949,5203.3994
37805,5373.9893
38661,6145.0103
39517,3262.4802
40373,4362.722
142,3164.8982
998,3204.5576
1854,3425.327
2710,4047.682
3566,2798.9062
4422,2508.0085
5278,2379.3071
6134,2356.255
6990,2356.255
7846,2393.212
8702,2650.2734
9558,2796.3281
10414,2491.1235
11270,3327.5227
12126,3285.9
12982,3439.1208
13838,3562.4822
14694,4191.662
15550,2815.0835
16406,2575.1814
17262,2444.4346
18118,2268.799
18974,2268.799
19830,2275.958
20686,2587.79
21542,2735.1057
22398,2450.8389
23254,3138.2126
24110,3098.9602
24966,3104.9556
25822,3372.6313
26678,4000.1392
27534,2735.1057
28390,2450.8389
29246,2336.3408
30102,2300.0654
30958,2300.0654
31814,2308.9712
32670,2594.5723
33526,2819.3474
34382,2526.326
35238,3241.9355
36094,3201.386
36950,3203.488
37806,3448.579
38662,4014.5852
39518,2825.8452
40374,2560.1711
143,4990.361
999,5089.093
1855,5305.414
2711,5820.3735
3567,2851.8867
4423,3609.666
5279,4098.0127
6135,3996.8132
6991,3996.8132
7847,4022.6045
8703,4216.3447
9559,2939.438
10415,3616.342
11271,5056.7163
12127,5246.094
12983,5512.1006
13839,5650.9194
14695,6130.4097
15551,2997.3186
16407,3723.5278
17263,4545.168
18119,4043.4521
18975,4043.4521
19831,4046.161
20687,4205.491
21543,2982.7083
22399,3591.6677
23255,4844.6377
24111,4973.538
24967,4973.538
25823,5292.8887
26679,5907.233
27535,2993.3438
28391,3664.8647
29247,4224.223
30103,4082.153
30959,4082.153
31815,4101.1143
32671,4349.106
33527,3044.7356
34383,3653.3286
35239,5013.539
36095,5134.4775
36951,5193.527
37807,5376.999
38663,6152.3354
39519,3179.7454
40375,3860.106
144,4146.845
1000,4228.8877
1856,4400.4087
2712,5023.9224
3568,3576.5862
4424,3132.159
5280,3328.1323
6136,3161.5486
6992,3155.98
7848,3208.2375
8704,3304.686
9560,3623.9534
10416,3091.988
11272,4364.1245
12128,4345.013
12984,4492.829
13840,4576.0767
14696,5610.4077
15552,3819.1829
16408,3301.1475
17264,3558.315
18120,3094.9746
18976,3089.523
19832,3135.2322
20688,3266.7283
21544,3638.3735
22400,3128.6592
23256,4235.5815
24112,4175.914
24968,4175.914
25824,4388.906
26680,5169.2896
27536,3638.3735
28392,3207.399
29248,3374.6716
30104,3229.8193
30960,3158.022
31816,3175.962
32672,3254.3113
33528,3640.7205
34384,3130.6743
35240,4378.9907
36096,4320.109
36952,4316.521
37808,4443.9834
38664,5240.0527
39520,3745.3723
40376,3256.308
145,4839.7554
1001,4935.509
1857,5093.7744
2713,5689.829
3569,5132.064
4425,4051.3013
5281,4211.553
6137,4076.009
6993,4068.83
7849,4044.5864
8705,4262.059
9561,5347.145
10417,4082.2893
11273,4959.5156
12129,5183.92
12985,5477.4355
13841,5559.152
14697,6138.7656
15553,5479.8604
16409,4206.137
17265,4471.8403
18121,3998.209
18977,3991.167
19833,3950.7876
20689,4171.4746
21545,5275.208
22401,4031.1013
23257,4732.0366
24113,4894.449
24969,4894.449
25825,5089.7383
26681,5792.0566
27537,5275.208
28393,4113.2515
29249,4237.8003
30105,4073.8828
30961,4040.5527
31817,4015.5618
32673,4296.794
33529,5343.0205
34385,4082.924
35241,4940.1953
36097,5097.3857
36953,5151.23
37809,5268.334
38665,6084.0234
39521,5671.558
40377,4291.7393
146,4502.1387
1002,4600.0996
1858,4791.908
2714,5351.758
3570,3636.184
4426,3813.14
5282,3948.0637
6138,3908.892
6994,3908.892
7850,3957.6562
8706,4073.3389
9562,3632.835
10418,3820.0718
11274,4809.809
12130,4754.8906
12986,4944.509
13842,5076.7393
14698,5676.5967
15554,3751.7158
16410,4007.415
17266,4197.2637
18122,3851.6204
18978,3851.6204
19834,3860.909
20690,3968.3699
21546,3636.184
22402,3813.14
23258,4564.9595
24114,4512.8364
24970,4521.566
25826,4851.704
26682,5438.5513
27538,3636.184
28394,3813.14
29250,3967.204
30106,3904.692
30962,3904.692
31818,3916.9058
32674,3978.771
33530,3748.1672
34386,3930.5713
35242,4742.936
36098,4688.7812
36954,4743.76
37810,4976.765
38666,5629.545
39522,3789.1357
40378,4017.5044
147,4629.8403
1003,4730.574
1859,4945.542
2715,5367.376
3571,3764.306
4427,4107.5464
5283,3906.2864
6139,3779.0105
6995,3779.0105
7851,3794.2068
8707,3908.3252
9563,3760.8389
10419,4169.1753
11275,4945.273
12131,4954.1157
12987,5134.3403
13843,5308.4614
14699,5796.351
15555,4145.35
16411,4225.138
17267,4152.85
18123,3723.6414
18979,3723.6414
19835,3701.4504
20691,3831.3596
21547,3764.306
22403,4107.5464
23259,4649.947
24115,4658.262
24971,4667.273
25827,4963.4624
26683,5553.29
27539,3764.306
28395,4107.5464
29251,3925.2244
30107,3774.95
30963,3774.95
31819,3755.1353
32675,3841.4016
33531,3880.2302
34387,4234.038
35243,4813.1685
36099,4821.7754
36955,4942.519
37811,5203.93
38667,5823.961
39523,4010.042
40379,4424.1
148,5274.121
1004,5378.4663
1860,5605.107
2716,6030.8276
3572,3199.426
4428,5111.379
5284,5027.8296
6140,4471.2344
6996,4463.36
7852,4593.899
8708,4664.4204
9564,3240.915
10420,5012.0474
11276,5614.1445
12132,5488.6694
12988,5677.3545
13844,5851.3394
14700,6556.836
15556,3544.9355
16412,5050.2666
17268,5093.1865
18124,4511.2437
18980,4503.2983
19836,4603.892
20692,4682.9346
21548,3305.1558
22404,5111.379
23260,5427.803
24116,5306.492
24972,5306.492
25828,5625.423
26684,6268.77
27540,3305.1558
28396,5111.379
29252,5027.6567
30108,4570.175
30964,4532.785
31820,4637.3496
32676,4595.008
33532,3256.7368
34388,5036.508
35244,5551.267
36100,5427.1973
36956,5465.2446
37812,5736.12
38668,6458.621
39524,3256.7183
40380,5095.6016
149,4638.093
1005,4739.0063
1861,4998.183
2717,5541.9766
3573,4209.489
4429,3446.971
5285,3855.2742
6141,3780.4526
6997,3780.4526
7853,3798.875
8709,3992.7588
9565,4207.851
10421,3458.9412
11277,4790.8477
12133,4970.2705
12989,5261.8555
13845,5448.853
14701,5968.7817
15557,4294.577
16413,3572.1843
17269,4145.0576
18125,3726.4912
18981,3726.4912
19837,3728.9875
20693,3910.9993
21549,4173.62
22405,3429.7834
23261,4539.609
24117,4690.508
24973,4699.5815
25829,4986.383
26685,5624.682
27541,4188.5044
28397,3499.6824
29253,3879.86
30109,3780.8855
30965,3780.8855
31821,3798.4475
32677,4008.822
33533,4222.7607
34389,3457.839
35245,4718.9287
36101,4863.988
36957,4948.4863
37813,5163.8047
38669,5916.4414
39525,4390.4717
40381,3634.96
150,4528.455
1006,4618.0503
1862,4711.7095
2718,5324.4966
3574,3185.8513
4430,3641.297
5286,3640.679
6142,3443.809
6998,3437.7434
7854,3454.496
8710,3578.8218
9566,3261.4067
10422,3660.253
11278,4706.4946
12134,4671.108
12990,4867.413
13846,4880.3887
14702,5870.828
15558,3373.1782
16414,3740.2773
17270,3814.4531
18126,3353.4111
18982,3347.5044
19838,3397.0325
20694,3564.2021
21550,3241.7097
22406,3638.148
23262,4694.5723
24118,4659.2754
24974,4659.2754
25830,4732.276
26686,5436.539
27542,3241.7097
28398,3729.7097
29254,3692.5244
30110,3483.0662
30966,3405.6409
31822,3424.987
32678,3645.558
33534,3277.3254
34390,3678.121
35246,4686.939
36102,4651.699
36958,4684.311
37814,4771.811
38670,5501.742
39526,3380.6067
40382,3838.5664
151,7074.1006
1007,7148.9033
1863,7501.237
2719,7767.337
3575,5239.463
4431,5653.9277
5287,5786.7607
6143,5669.4053
6999,5669.4053
7855,5705.987
8711,6069.168
9567,5354.8677
10423,5616.7476
11279,6989.94
12135,7251.704
12991,7417.009
13847,7653.2554
14703,7794.9375
15559,5500.058
16415,5733.5986
17271,6108.842
18127,5647.1743
18983,5647.1743
19839,5659.8364
20695,5910.502
21551,5479.761
22407,5625.7393
23263,6886.2236
24119,7096.219
24975,7096.219
25831,7459.0356
26687,7811.438
27543,5499.3022
28399,5740.3784
29255,5823.6665
30111,5701.221
30967,5701.221
31823,5727.6953
32679,5966.687
33535,5546.662
34391,5674.1875
35247,6977.843
36103,7173.2324
36959,7205.977
37815,7480.988
38671,7999.138
39527,5752.7007
40383,5954.0376
152,4668.796
1008,4761.1626
1864,4883.3784
2720,5498.888
3576,4677.8496
4432,3691.5452
5288,3916.8386
6144,3771.0342
7000,3764.392
7856,3732.2795
8712,4005.8364
9568,4873.899
10424,3776.9707
11280,4861.0566
12136,5077.6787
12992,5365.1797
13848,5411.4673
14704,5865.4043
15560,5027.6763
16416,3857.8127
17272,4158.9194
18128,3634.197
18984,3627.7961
19840,3610.0413
20696,3829.547
21552,4761.267
22408,3637.1868
23264,4567.869
24120,4721.558
24976,4721.558
25832,4879.509
26688,5534.1323
27544,4761.267
28400,3747.9958
29256,3941.249
30112,3769.0706
30968,3738.2336
31824,3705.499
32680,3983.5864
33536,4870.139
34392,3720.3608
35248,4768.803
36104,4917.3228
36960,5045.6636
37816,5128.374
38672,5934.5728
39528,5124.765
40384,3958.2039
153,4690.2886
1009,4783.0854
1865,4876.4844
2721,5496.4863
3577,3303.6238
4433,3962.0117
5289,3920.4272
6145,3706.2874
7001,3699.7595
7857,3774.0173
8713,3851.1648
9569,3337.763
10425,4002.9524
11281,4949.246
12137,4923.26
12993,4912.1987
13849,4988.338
14705,6000.171
15561,3556.7808
16417,4140.426
17273,4129.2085
18129,3629.2776
18985,3622.8853
19841,3631.6257
20697,3759.7446
21553,3303.6238
22409,3962.0117
23265,4788.1294
24121,4762.989
24977,4762.989
25833,4908.569
26689,5565.062
27545,3303.6238
28401,3962.0117
29257,3909.0933
30113,3676.6934
30969,3646.612
31825,3668.499
32681,3801.1443
33537,3354.0542
34393,4022.4895
35249,4928.682
36105,4902.8037
36961,4937.1753
37817,5033.588
38673,5686.091
39529,3418.974
40385,4148.479
154,4714.4834
1010,4817.0586
1866,5043.936
2722,5685.955
3578,4619.4116
4434,3576.866
5290,4068.574
6146,4028.1724
7002,4028.1724
7858,4037.8901
8714,4500.7305
9570,4705.8887
10426,3708.5403
11282,4988.819
12138,5195.8755
12994,5500.693
13850,5664.0596
14706,6109.879
15562,4617.284
16418,3715.6577
17274,4368.1855
18130,3941.877
18986,3941.877
19842,3934.8518
20698,4340.9614
21554,4596.38
22410,3559.031
23266,4626.1187
24122,4767.7617
24978,4776.9844
25834,5039.9346
26690,5714.3965
27546,4596.38
28402,3631.5632
29258,4094.5195
30114,3999.4143
30970,3999.4143
31826,4008.145
32682,4400.186
33538,4655.468
34394,3604.7866
35250,4878.155
36106,5015.347
36962,5173.1025
37818,5367.7544
38674,6171.7666
39530,4869.229
40386,3867.684
155,4460.9976
1011,4549.254
1867,4733.364
2723,5167.8105
3579,2906.244
4435,3349.303
5291,3450.1587
6147,3366.9348
7003,3361.0046
7859,3382.6907
8715,3505.8071
9571,3014.024
10427,3485.1367
11283,4803.179
12139,4753.3716
12995,4720.3916
13851,4902.313
14707,5680.827
15563,3323.0183
16419,3521.7053
17275,3755.4504
18131,3284.5083
18987,3278.7231
19843,3267.2798
20699,3469.2778
21555,2957.203
22411,3346.4062
23267,4498.486
24123,4451.8364
24979,4451.8364
25835,4750.5156
26691,5265.2144
27547,2980.0432
28403,3457.1235
29259,3526.3176
30115,3387.3796
30971,3312.0806
31827,3330.8955
32683,3581.53
33539,3052.131
34395,3453.8237
35251,4683.8506
36107,4635.28
36963,4769.6357
37819,4990.175
38675,5543.5576
39531,3198.8918
40387,3659.9492
156,4888.2485
1012,4984.961
1868,5171.0845
2724,5645.3647
3580,3100.1753
4436,4161.765
5292,4249.645
6148,4092.5945
7004,4085.3865
7860,4097.3174
8716,4294.0283
9572,3227.1646
10428,4193.6577
11284,4974.245
12140,5195.3105
12996,5458.7427
13852,5568.4653
14708,5923.1265
15564,3197.519
16420,4222.9985
17276,4496.1475
18132,4038.1484
18988,4031.0361
19844,4025.8982
20700,4183.8403
21556,3186.6567
22412,4141.0186
23268,4783.131
24124,4943.49
24980,4943.49
25836,5166.9873
26692,5746.794
27548,3186.6567
28404,4225.408
29260,4276.133
30116,4094.1995
30972,4060.7031
31828,4071.6372
32684,4305.5903
33540,3224.6748
34396,4190.423
35252,4931.767
36108,5084.7744
36964,5143.257
37820,5306.872
38676,6097.746
39532,3407.5452
40388,4387.7837
157,4132.3174
1013,4222.229
1869,4405.2007
2725,5093.313
3581,3334.3958
4437,3471.92
5293,3627.149
6149,3574.973
7005,3574.973
7861,3619.576
8717,3815.9236
9573,3333.6992
10429,3497.5264
11285,4436.0503
12141,4385.399
12997,4560.285
13853,4689.5996
14709,5460.6484
15565,3449.2964
16421,3638.5886
17277,3845.2915
18133,3520.0833
18989,3520.0833
19845,3528.5757
20701,3754.6482
21557,3334.3958
22413,3471.92
23269,4189.971
24125,4142.1284
24981,4150.1455
25837,4460.172
26693,5175.921
27549,3334.3958
28405,3471.92
29261,3644.7341
30117,3568.5876
30973,3568.5876
31829,3579.7505
32685,3767.169
33541,3439.5376
34397,3581.3967
35253,4353.3394
36109,4303.632
36965,4375.133
37821,4597.2524
38677,5326.6504
39533,3481.6643
40389,3665.3752
158,4783.4136
1014,4833.9976
1870,5101.4766
2726,5585.9355
3582,2772.3232
4438,3446.6453
5294,3775.6775
6150,3756.7368
7006,3756.7368
7862,3806.529
8718,3878.1135
9574,2968.8984
10430,3458.621
11286,4950.531
12142,4913.3096
12998,5067.4937
13854,5262.8643
14710,6199.55
15566,3162.4565
16422,3572.6035
17278,4038.1292
18134,3747.9028
18990,3747.9028
19846,3734.8225
20702,3791.761
21558,3030.9524
22414,3443.6677
23270,4874.243
24126,4837.5957
24982,4837.5957
25838,5110.1943
26694,5717.5806
27550,3030.9524
28406,3530.3364
29262,3829.9966
30118,3800.441
30974,3746.616
31830,3767.8984
32686,3798.6143
33542,3058.9753
34398,3475.502
35254,4941.9624
36110,4904.806
36966,4927.197
37822,5191.6743
38678,5965.412
39534,3189.5889
40390,3666.4382
159,4779.2725
1015,4883.2617
1871,5132.01
2727,5720.079
3583,4762.8164
4439,3800.4517
5295,4107.245
6151,4090.885
7007,4090.885
7863,4117.283
8719,4396.3223
9575,4795.136
10431,3822.6965
11287,4925.5474
12143,5110.0093
12999,5409.79
13855,5590.893
14711,6109.11
15567,4876.7686
16423,4106.665
17279,4614.774
18135,4013.8767
18991,4013.8767
19847,4016.5618
20703,4235.02
21559,4722.229
22415,3781.5024
23271,4708.0166
24127,4833.2827
24983,4842.637
25839,5119.894
26695,5805.442
27551,4739.07
28407,3858.5671
29263,4133.441
30119,4072.4646
30975,4072.4646
31831,4091.3767
32687,4361.0825
33543,4799.9917
34399,3830.1172
35255,4906.355
36111,5024.7085
36967,5087.6123
37823,5290.1025
38679,6073.5347
39535,4979.367
40391,4017.2246
160,4255.413
1016,4339.6074
1872,4429.67
2728,5038.055
3584,2061.043
4440,3246.2031
5296,3598.2795
6152,3486.8826
7008,3486.8826
7864,3559.5066
8720,3643.8894
9576,2237.0908
10432,3254.8237
11288,4564.7983
12144,4507.708
13000,4660.76
13856,4706.9478
14712,5659.6797
15568,2487.8186
16424,3314.4165
17280,3786.935
18136,3440.578
18992,3440.578
19848,3451.436
20704,3566.015
21560,2255.1433
22416,3200.0151
23272,4275.6313
24128,4222.1523
24984,4222.1523
25840,4395.379
26696,5101.9097
27552,2255.1433
28408,3200.0151
29264,3537.3381
30120,3439.2817
30976,3439.2817
31832,3462.49
32688,3555.6648
33544,2272.1707
34400,3224.1736
35256,4418.4443
36112,4363.1797
36968,4393.773
37824,4548.612
38680,5260.942
39536,2302.476
40392,3305.5247
161,3321.5762
1017,3387.2988
1873,3401.9036
2729,3968.6235
3585,2450.916
4441,2367.6113
5297,2537.7837
6153,2422.1816
7009,2417.9148
7865,2448.086
8721,2546.5015
9577,2536.8323
10433,2317.4893
11289,3419.3328
12145,3410.5403
13001,3544.6108
13857,3503.9348
14713,4343.9233
15569,2651.6936
16425,2516.3372
17281,2682.0286
18137,2379.868
18993,2375.6755
19849,2381.4067
20705,2518.005
21561,2531.9165
22417,2367.6113
23273,3381.7615
24129,3373.0657
24985,3373.0657
25841,3422.1262
26697,4036.2344
27553,2531.9165
28409,2367.6113
29265,2530.446
30121,2422.965
30977,2403.1384
31833,2417.5642
32689,2524.5864
33545,2549.2166
34401,2383.789
35257,3485.5059
36113,3476.5432
36969,3420.181
37825,3434.9307
38681,4029.1638
39537,2514.8743
40393,2377.703
162,4695.7456
1018,4788.65
1874,4967.754
2730,5479.113
3586,2143.4075
4442,3269.0164
5298,3585.9915
6154,3574.874
7010,3574.874
7866,3583.495
8722,3762.4463
9578,2209.2153
10434,3275.0625
11290,4697.193
12146,4936.3843
13002,5186.685
13858,5291.2734
14714,5756.916
15570,2257.838
16426,3379.7942
17282,3948.6174
18138,3580.9937
18994,3580.9937
19850,3574.6182
20706,3715.835
21562,2249.7354
22418,3252.7192
23274,4566.4404
24130,4748.812
24986,4748.812
25842,4963.813
26698,5530.259
27554,2249.7354
28410,3319.0105
29266,3669.78
30122,3615.2693
30978,3615.2693
31834,3623.1687
32690,3842.3066
33546,2288.3625
34402,3308.5596
35258,4657.0845
36114,4831.356
36970,4886.92
37826,5042.6997
38682,5743.8403
39538,2441.0657
40394,3497.226
163,5255.5903
1019,5359.569
1875,5370.5356
2731,6136.3535
3587,3180.6343
4443,4581.5757
5299,4564.855
6155,4358.338
7011,4350.6616
7867,4452.5967
8723,4472.715
9579,3294.4685
10435,4593.737
11291,5599.6616
12147,5528.371
13003,5637.4546
13859,5666.924
14715,6617.27
15571,3570.0654
16427,4612.6396
17283,4744.452
18139,4300.468
18995,4292.8936
19851,4317.4185
20707,4441.8643
21563,3285.7432
22419,4581.5757
23275,5356.0425
24131,5287.8525
24987,5287.8525
25843,5389.996
26699,6336.291
27555,3285.7432
28411,4581.5757
29267,4551.6587
30123,4356.646
30979,4321.003
31835,4361.249
32691,4406.1504
33547,3310.5486
34403,4616.1567
35259,5536.9463
36115,5466.454
36971,5504.7764
37827,5555.335
38683,6556.3354
39539,3331.315
40395,4699.6396
164,5074.1924
1020,5174.583
1876,5196.753
2732,5810.2007
3588,4026.9697
4444,4230.9414
5300,4302.782
6156,4208.7944
7012,4201.3813
7868,4218.276
8724,4280.9204
9580,4171.081
10436,4274.355
11292,5390.8237
12148,5384.9497
13004,5491.204
13860,5532.2427
14716,6391.0405
15572,4610.515
16428,4338.515
17284,4534.5625
18140,4132.3374
18996,4125.059
19852,4100.4805
20708,4296.8306
21564,4160.0386
22420,4230.9414
23276,5110.911
24132,5105.342
24988,5105.342
25844,5215.5835
26700,5999.5127
27556,4160.0386
28412,4230.9414
29268,4290.3433
30124,4207.1567
30980,4172.7363
31836,4162.7256
32692,4262.2827
33548,4191.438
34404,4262.8804
35260,5290.315
36116,5284.5503
36972,5361.967
37828,5423.3057
38684,6188.815
39540,4249.726
40396,4369.986
165,4632.937
1021,4681.9297
1877,4920.992
2733,5576.5767
3589,3926.303
4445,3611.719
5301,3671.6394
6157,3529.4272
7013,3501.9133
7869,3518.9785
8725,3725.6702
9581,3982.3743
10437,3582.5347
11293,4772.844
12149,4771.67
13005,4942.495
13861,5064.855
14717,6101.638
15573,4240.2144
16429,3793.5554
17285,3856.9443
18141,3451.571
18997,3424.6636
19853,3475.333
20709,3704.2126
21565,3995.1438
22421,3608.5986
23277,4712.901
24133,4647.424
24989,4647.424
25845,4885.624
26701,5710.6094
27557,3995.1438
28413,3699.4172
29269,3723.9255
30125,3602.8647
30981,3501.479
31837,3521.3728
32693,3753.8496
33549,4001.8147
34405,3614.6245
35261,4783.9067
36117,4739.178
36973,4741.5835
37829,4930.869
38685,5781.2217
39541,4143.9463
40397,3784.429
166,4763.0254
1022,4813.3936
1878,4965.347
2734,5599.213
3590,4119.601
4446,3789.537
5302,3747.4272
6158,3706.6409
7014,3677.7458
7870,3701.4785
8726,3912.7346
9582,4178.436
10438,3800.9448
11294,4961.7207
12150,4960.4995
13006,5138.0835
13862,5175.7676
14718,6139.275
15574,4448.967
16430,3980.3198
17286,3936.5562
18142,3624.8765
18998,3596.6184
19854,3655.5667
20710,3916.7712
21566,4191.83
22422,3786.2634
23278,4845.234
24134,4777.919
24990,4777.919
25846,4937.4062
26702,5721.1646
27558,4191.83
28414,3881.5518
29270,3800.7961
30126,3783.7646
30982,3677.2898
31838,3698.1821
32694,3942.3245
33550,4198.8296
34406,3792.5857
35262,4918.233
36118,4872.249
36974,4929.223
37830,5030.9385
38686,5915.6567
39542,4396.5693
40398,4015.1404
167,4507.9185
1023,4597.108
1879,4878.5176
2735,5510.6655
3591,4165.1807
4447,3525.9678
5303,3744.8901
6159,3643.8303
7015,3637.4124
7871,3660.885
8727,3863.9817
9583,4332.01
10439,3571.3257
11295,4686.9165
12151,4853.472
13007,5128.2812
13863,5351.7783
14719,5858.7896
15575,4452.3716
16431,3664.774
17287,3996.8933
18143,3575.2354
18999,3568.9382
19855,3571.3257
20711,3812.736
21567,4266.1514
22423,3508.3867
23279,4448.916
24135,4558.8633
24991,4558.8633
25847,4867.0
26703,5538.5996
27559,4281.3613
28415,3579.887
29271,3768.2292
30127,3642.9058
30983,3613.1008
31839,3629.8801
32695,3926.2317
33551,4336.401
34407,3553.4912
35263,4636.3413
36119,4739.4224
36975,4822.8657
37831,5063.85
38687,5808.4053
39543,4529.8027
40399,3753.0654
168,4363.467
1024,4449.7944
1880,4683.8105
2736,5037.6465
3592,2481.9924
4448,3035.6606
5304,3328.6562
6160,3332.208
7016,3332.208
7872,3371.0776
8728,3459.3372
9584,2723.937
10440,3121.784
11296,4573.568
12152,4519.979
13008,4510.1123
13864,4678.1265
14720,5493.9077
15576,2886.4736
16432,3166.6138
17288,3582.6816
18144,3243.8906
19000,3243.8906
19856,3227.497
20712,3303.92
21568,2713.5464
22424,3033.0378
23280,4431.3433
24136,4395.165
24992,4395.165
25848,4672.7524
26704,5196.3613
27560,2713.5464
28416,2761.4255
29272,3376.549
30128,3289.3687
30984,3242.7769
31840,3261.2014
32696,3412.646
33552,2806.583
34408,3137.0244
35264,4526.6885
36120,4492.654
36976,4524.1504
37832,4740.6157
38688,5413.517
39544,2944.4492
40400,3329.7517
169,3759.7913
1025,3841.5994
1881,4307.238
